source,listing_id,district,lat,lon,property_type_ar,property_type_en,price_sar,area_sqm,price_per_sqm,bedrooms,bathrooms,age_years,listing_date,url
haraj,11179610760,الرمال,24.938979003798,46.791696251048,شقة,apartment,750000.0,108.0,6944.44,2,,0,2026-04-28,https://haraj.com.sa/11179610760/شقة_حي_الرمال_للبيع/
haraj,11178549851,العارض,24.866036531163,46.622730922611,Apartment,apartment,1050000.0,121.6,8634.87,3,,,2026-04-11,https://haraj.com.sa/11178549851/للبيع_شقة_شبة_جديدة_في_حي_العارض_ب_مليون_ريال/
haraj,11178355943,العارض,24.896989277853,46.607394403059,Floor,apartment,1050000.0,119.98,8751.46,4,,0,2026-04-08,https://haraj.com.sa/11178355943/شقق_وادوار_حي_العارض_جديدة_تبدأ_من_750_ألف/
haraj,11178151840,العارض,24.892112634893,46.603260814542,Apartment,apartment,28000.0,916.16,30.56,1,,,2026-04-05,https://haraj.com.sa/11178151840/ايجار_اجار_للايجار_شقة_عزاب_شقق_للايجار_سكن_حي_العارض/
haraj,11178149245,القادسية,24.818934255509,46.812224357921,Apartment,apartment,680000.0,127.9,5316.65,3,,,2026-04-05,https://haraj.com.sa/11178149245/شقة_للبيع_حي_القادسية/
haraj,11178106492,العارض,24.880389029255,46.622723287032,Apartment,apartment,1380000.0,150.28,9182.86,3,,,2026-04-04,https://haraj.com.sa/11178106492/شقة_فاخرة_جديدة_بالكامل_حي_العارض_الرياض/
haraj,11176986476,العارض,24.896758148245,46.605978196699,Apartment,apartment,1500000.0,179.57,8353.29,4,,,2026-03-13,https://haraj.com.sa/11176986476/شقة_للبيع_حي_العارض_شمال_الرياض/
haraj,11176905603,العارض,24.877590228831,46.629123942052,Apartment,apartment,950000.0,120.34,7894.3,3,,4,2026-03-12,https://haraj.com.sa/11176905603/شقة_للبيع_حي_العارض/
haraj,11176875037,العارض,24.883788860547,46.618417107533,Apartment,apartment,1000000.0,118.0,8474.58,3,,,2026-03-11,https://haraj.com.sa/11176875037/شقة_للبيع_حي_العارض_كود_326/
haraj,11176846973,العارض,24.87076509549,46.621886931711,Apartment,apartment,1300000.0,163.74,7939.42,5,,4,2026-03-11,https://haraj.com.sa/11176846973/شقة_فاخرة_في_حي_العارض_للبيع/
haraj,11175891523,العارض,24.867064223075,46.636381583563,Apartment,apartment,850000.0,86.44,9833.41,3,,,2026-02-22,https://haraj.com.sa/11175891523/شقة_للبيع_بتصميم_حديث_حي_العارض/
haraj,11174919993,العارض,24.890581961551,46.602418905336,Apartment,apartment,60000.0,147.45,406.92,4,,,2026-02-06,https://haraj.com.sa/11174919993/شقق/
haraj,11174595437,العارض,24.884477815064,46.623025066602,Apartment,apartment,1100000.0,94.52,11637.75,4,,0,2026-02-01,https://haraj.com.sa/11174595437/مشروع_شقق_للبيع_في_حي_العارض/
haraj,11174340359,الرمال,24.86414010162,46.840002251957,Apartment,apartment,870000.0,146.63,5933.3,3,,0,2026-01-28,https://haraj.com.sa/11174340359/مشروع_هدب_شقق_في_حي_الرمال/
haraj,11180532730,الملقا,24.795861378859,46.617827620863,شقة,apartment,1400000.0,197.66,7082.87,5,,,2026-05-13,https://haraj.com.sa/11180532730/شقة_للبيع_في_حي_الملقا_دورين_بسعر_مميز/
haraj,11180018275,الملقا,24.803858700376,46.596673762732,شقة,apartment,1300000.0,135.0,9629.63,4,,5,2026-05-05,https://haraj.com.sa/11180018275/للبيع_شقه_تمليك_فاخره_بحي_الملقا_مؤثثه/
haraj,11179799286,النرجس,24.903473085363,46.631525040965,Apartment,apartment,1210000.0,123.0,9837.4,3,,0,2026-05-01,https://haraj.com.sa/11179799286/شقة_في_الماجدية_147_للبيع/
haraj,11179615091,الملقا,24.799861152658,46.620027004036,شقة,apartment,1500000.0,145.0,10344.83,4,,,2026-04-28,https://haraj.com.sa/11179615091/للبيع_شقة_مع_سطح_خاص_بالملقا/
haraj,11179592713,الملقا,24.780364447928,46.586054445386,شقة,apartment,950000.0,87.0,10919.54,4,,,2026-04-28,https://haraj.com.sa/11179592713/شقة_للبيعالملقا/
haraj,11179218165,الملقا,24.794950395547,46.613463910354,شقة,apartment,1400000.0,143.37,9764.94,4,,,2026-04-22,https://haraj.com.sa/11179218165/شقة_للبيع_في_حي_الملقا/
haraj,11178106108,الملقا,24.794934465159,46.61257275087,Apartment,apartment,1400000.0,147.0,9523.81,3,,3,2026-04-04,https://haraj.com.sa/11178106108/للبيع_شقة_بحي_الملقا_الرياض/
haraj,11177949255,المهدية,24.660516551484,46.519580981819,Apartment,apartment,770000.0,106.0,7264.15,3,,0,2026-04-01,https://haraj.com.sa/11177949255/شقة_للبيع_في_حي_المهدية_106م/
haraj,11177897802,الملقا,24.806659085724,46.598073004762,Apartment,apartment,1250000.0,171.0,7309.94,3,3,,2026-03-31,https://haraj.com.sa/11177897802/شقة_للبيع_دور_أرضيالرياض_الماجدية_ريزدنس_1_250_000/
haraj,11177047445,الملقا,24.797047205467,46.616046809236,Apartment,apartment,1500000.0,141.3,10615.71,3,,,2026-03-14,https://haraj.com.sa/11177047445/شقة_للبيعالملقا_الرياضApartment_For_Sale_Al_Malqa_Riyadh/
haraj,11175538758,الملقا,24.814239787764,46.611882062745,شقة,apartment,1250000.0,86.13,14512.95,3,,,2026-02-15,https://haraj.com.sa/11175538758/روف_شقة_سطح_فاخرة_في_حي_الملقا/
haraj,11174823961,الملقا,24.780475104094,46.586059186772,Apartment,apartment,1250000.0,159.0,7861.64,3,,,2026-02-05,https://haraj.com.sa/11174823961/للبيع_شقة_مؤثثة_الرياض_حي_الملقا_1_250_000/
haraj,11174724196,الملقا,24.812539122268,46.606020408094,Apartment,apartment,1350000.0,156.16,8644.98,4,,,2026-02-03,https://haraj.com.sa/11174724196/للبيع_شقة_روف_حي_الملقا_الرياض/
haraj,11174591837,الملقا,24.795932136507,46.617659108697,Apartment,apartment,1450000.0,175.5,8262.11,4,,,2026-02-01,https://haraj.com.sa/11174591837/شقة_دبلكس_للبيع_بحى_الملقا/
haraj,11174457675,الملقا,24.803399823614,46.615670202621,شقة,apartment,1375000.0,121.26,11339.27,3,,,2026-01-30,https://haraj.com.sa/11174457675/شقة_للبيع_في_مجمع_الماجدية_44_الملقا/
haraj,11174276883,الملقا,24.804427369363,46.597965819246,Apartment,apartment,1250000.0,133.21,9383.68,3,,,2026-01-27,https://haraj.com.sa/11174276883/شقة_للبيعبسعر_مميز_وموقع_مميز_/
haraj,11180520297,الحزم,24.528038276399,46.638700765208,Apartment,apartment,390000.0,108.0,3611.11,3,,0,2026-05-13,https://haraj.com.sa/11180520297/للبيع_شقق_390_الف_في_حي_الحزم/
haraj,11179993713,الحزم,24.52458386208,46.632928022719,Apartment,apartment,500000.0,83.0,6024.1,2,,0,2026-05-04,https://haraj.com.sa/11179993713/شقه_للبيع_في_فيلا_في_الحزم_بسعر500_الف_فقط/
haraj,11177573614,الحزم,24.555805866665,46.658298708896,Floor,apartment,700000.0,300.0,2333.33,4,,0,2026-03-26,https://haraj.com.sa/11177573614/شقه_للبيع_حي_الحزم/
haraj,11177494071,عكاظ,24.532625902927,46.658981814563,شقة,apartment,500000.0,132.86,3763.36,4,,0,2026-03-25,https://haraj.com.sa/11177494071/شقق_سكنيه_للبيع/
haraj,11175588586,الحزم,24.525373836538,46.638020157462,Apartment,apartment,700.0,130.9,5.35,4,,,2026-02-16,https://haraj.com.sa/11175588586/شقة_للبيع_في_حي_الحزم_بالرياض_جنب_الحديقة_الجديدة/
haraj,11174664806,الحزم,24.533274543485,46.647025891387,Apartment,apartment,430000.0,72.0,5972.22,3,,,2026-02-02,https://haraj.com.sa/11174664806/للبيع_شقة_في_الحزم/
haraj,11174549683,الحزم,24.52960638299,46.639381580342,Apartment,apartment,640000.0,164.13,3899.35,3,,0,2026-01-31,https://haraj.com.sa/11174549683/شقة_للبيع_حي_الحزم_جنوب_الرياض/
haraj,11174289166,الحزم,24.530505146327,46.633112341698,Apartment,apartment,400000.0,78.34,5105.95,3,,0,2026-01-27,https://haraj.com.sa/11174289166/شقة_في_فيلا_للبيع_في_حي_الحزم_بالرياض_400_الف_ريال/
haraj,11174182609,الحزم,24.525809093384,46.639446589361,Apartment,apartment,510000.0,137.27,3715.31,4,,0,2026-01-26,https://haraj.com.sa/11174182609/شقه_للبيع_بحي_الحزم_2/
haraj,11173472951,الحزم,24.536986860847,46.63662130645,شقة,apartment,390000.0,95.04,4103.54,2,,,2026-01-14,https://haraj.com.sa/11173472951/شقه_للبيع_بالشفا_لاتفوتكم/
haraj,11173339493,الزهرة,24.587125501939,46.642810518642,شقة,apartment,620000.0,139.18,4454.66,4,,0,2026-01-12,https://haraj.com.sa/11173339493/شقق_للبيع_بالسويدي/
haraj,11172471344,الرمال,24.533912105793,46.630899321312,Apartment,apartment,500000.0,147.39,3392.36,3,,,2025-12-29,https://haraj.com.sa/11172471344/شقه_للبيع_في_حي_الرمال/
haraj,11172005421,بدر,24.563808235309,46.72259926463,Apartment,apartment,400000.0,99.29,4028.6,3,,,2025-12-21,https://haraj.com.sa/11172005421/شقق_للبيع_بحي_الحزم_ومشارف_الحزم_وبدر/
haraj,11171901517,الحزم,24.529078587106,46.641803483409,عمارة,building,7750000.0,675.0,11481.48,27,,0,2025-12-20,https://haraj.com.sa/11171901517/للبيع_عدد_21_شقه_في_12_صك_جديده_في_حي_الحزم_عند_الحديقه_/
haraj,11171309349,Al Hazm,24.525292083812,46.647953896442,Apartment,apartment,570000.0,208.8,2729.89,4,,,2025-12-10,https://haraj.com.sa/11171309349/للبيع_شقة_دورين_في_حي_الحزم_بالرياض/
haraj,11170494311,الحزم,24.532743122232,46.640961587298,شقة,apartment,600000.0,210.73,2847.25,4,,0,2025-11-26,https://haraj.com.sa/11170494311/شقه_للبيع_حي_الحزم_مودرن/
haraj,11180574059,اشبيلية,24.792740089173,46.792804238667,شقة,apartment,688000.0,168.78,4076.31,4,,,2026-05-14,https://haraj.com.sa/11180574059/شقة_للبيع_حي_إشبيليا/
haraj,11180455205,عكاظ,24.530890793046,46.667325299815,Apartment,apartment,390000.0,137.0,2846.72,3,,0,2026-05-12,https://haraj.com.sa/11180455205/للبيع_شقق_390_الف_في_حي_عكاظ/
haraj,11179885053,عكاظ,24.507175686719,46.646288185287,شقة,apartment,500000.0,87.0,5747.13,2,,0,2026-05-03,https://haraj.com.sa/11179885053/شقه_بمدخل_مستقل_ومصعد_راكب_في_عكاظ/
haraj,11179881487,عكاظ,24.513186659486,46.688735484052,شقة,apartment,450000.0,82.98,5422.99,3,,0,2026-05-03,https://haraj.com.sa/11179881487/شقه_للبيع_في_حي_عكاظ/
haraj,11179855407,عكاظ,24.532025522749,46.660776137281,شقة,apartment,520000.0,137.0,3795.62,3,,0,2026-05-02,https://haraj.com.sa/11179855407/شقق_تمليك_فاخره_بتشطيب_مودرن_في_حي_عكاظ/
haraj,11179819802,بدر,24.547890866544,46.718850455296,دور,apartment,690000.0,216.0,3194.44,5,,0,2026-05-02,https://haraj.com.sa/11179819802/شقه_للبيع_حي_عكاظ/
haraj,11179599842,طويق,24.563747462563,46.559681822721,Apartment,apartment,520000.0,107.49,4837.66,3,,0,2026-04-28,https://haraj.com.sa/11179599842/شقق_فاخرة_للبيع_بحي_الحزم/
haraj,11177691484,المروة,24.536598427785,46.666371924009,Apartment,apartment,720000.0,179.66,4007.57,4,,0,2026-03-28,https://haraj.com.sa/11177691484/شقه_للايجارحي_عكاظ_يوجد_لدينا_تسويق_كامل_اللي_حاب_يتواصل_معن/
haraj,11176157948,عكاظ,24.512847436442,46.68481677668,شقة,apartment,500000.0,134.23,3724.95,6,,,2026-02-26,https://haraj.com.sa/11176157948/شقة_للبيع_حي_عكاظ_في_الرياض/
haraj,11175207405,بدر,24.5273246542,46.689488078447,شقة,apartment,490000.0,132.68,3693.1,4,,0,2026-02-10,https://haraj.com.sa/11175207405/شقق_سكنيه_للبيع/
haraj,11175191781,عكاظ,24.510730517682,46.684038348713,Apartment,apartment,450000.0,82.98,5422.99,6,,0,2026-02-10,https://haraj.com.sa/11175191781/للبيع_شقه_جديده_حي_عكاظ/
haraj,11174556550,عكاظ,24.512875260494,46.684843964714,شقة,apartment,450000.0,204.08,2205.02,4,,,2026-02-01,https://haraj.com.sa/11174556550/شقة_للبيع_حي_الشفا/
haraj,11174477284,بدر,24.528645884311,46.690592626522,Apartment,apartment,490000.0,193.96,2526.29,4,,0,2026-01-30,https://haraj.com.sa/11174477284/شقق_لبيع_حي_بدر/
haraj,11173876618,عكاظ,24.513465573452,46.644877612465,Floor,apartment,740000.0,250.15,2958.23,5,,0,2026-01-21,https://haraj.com.sa/11173876618/للبيع_دور_علوي_مع_شقة_300_م_كود_22_بسما_عكاظ/
haraj,11173718324,بدر,24.549401181311,46.722841951218,Apartment,apartment,620000.0,107.46,5769.59,4,,0,2026-01-18,https://haraj.com.sa/11173718324/شقه_للبيع_جنوب_الرياض_ا_لشفاء_حي_بدر/
haraj,11173494955,الشفا,24.558028567902,46.695512181906,Apartment,apartment,550000.0,82.97,6628.9,3,,0,2026-01-15,https://haraj.com.sa/11173494955/شقق_فاخرة_للبيع_بمدخل_خاص_جنوب_الرياض_عكاظ/
haraj,11173096142,عكاظ,24.524814749579,46.664858784489,شقة,apartment,800000.0,189.76,4215.85,5,,,2026-01-08,https://haraj.com.sa/11173096142/للبيع_شقة_دوبلكس/
haraj,11172464776,الحزم,24.542328796541,46.647266711909,Apartment,apartment,520000.0,146.45,3550.7,5,,0,2025-12-29,https://haraj.com.sa/11172464776/شقه_تمليك_في_حي_عكاظ_مدخل_خاص/
haraj,11172464550,الحزم,24.524541743949,46.632823444188,Apartment,apartment,550000.0,82.76,6645.72,3,,0,2025-12-29,https://haraj.com.sa/11172464550/شقة_ب_550_الف_مدخل_خاص_و_مصعد_خاص_راكب_شغال_بحي_عكاظ/
haraj,11171172737,Al Marwah,24.541508826436,46.666906604132,Apartment,apartment,590000.0,132.65,4447.79,4,,0,2025-12-07,https://haraj.com.sa/11171172737/شقه_للبيع_مدخل_خاص_موسس_مصعدب50/
haraj,11170248528,الملقا,24.804399055518,46.597984805536,Apartment,apartment,1450000.0,133.21,10885.07,3,,5,2025-11-22,https://haraj.com.sa/11170248528/للبيع_شقة/
haraj,11178292165,اليرموك,24.80931394987,46.78,Apartment,apartment,760000.0,138.71,5479.06,4,,,2026-04-07,https://haraj.com.sa/11178292165/شقه_للبيع/
haraj,11177696490,اليرموك,24.797897201211,46.768226557348,Apartment,apartment,1200000.0,240.49,4989.81,5,,,2026-03-28,https://haraj.com.sa/11177696490/شقة_عوائل_كبيرة_للبيع_حي_اليرموك/
haraj,11176828078,اليرموك,24.812725819493,46.794911244726,Apartment,apartment,680000.0,139.95,4858.88,3,,,2026-03-10,https://haraj.com.sa/11176828078/شقة_للبيع_حي_اليرموك/
haraj,11176178290,اليرموك,24.808417884515,46.767422579686,Apartment,apartment,800000.0,135.49,5904.49,5,,,2026-02-27,https://haraj.com.sa/11176178290/للبيع_شقه_تمليك_حي_اليرموك/
haraj,11175891220,اليرموك,24.815823414859,46.785646520415,Apartment,apartment,900000.0,197.84,4549.13,5,,,2026-02-22,https://haraj.com.sa/11175891220/شقة_للبيع_في_حي_اليرموك/
haraj,11175710360,اليرموك,24.809822720004,46.786395841216,Apartment,apartment,1100000.0,196.41,5600.53,5,,,2026-02-18,https://haraj.com.sa/11175710360/شقة_عوائل_للبيع_حي_اليرموك/
haraj,11174812431,اليرموك,24.810501628366,46.772804998799,شقة,apartment,1200000.0,248.0,4838.71,4,,10,2026-02-04,https://haraj.com.sa/11174812431/شقة_للبيع_شرق_الرياض_حي_اليرموك/
haraj,11173958005,اليرموك,24.809956591976,46.796538612603,شقة,apartment,650000.0,141.4,4596.89,4,,,2026-01-22,https://haraj.com.sa/11173958005/عماره_للاستثمار_حي_النسيم/
haraj,11173699515,اليرموك,24.809644389391,46.788781687952,Apartment,apartment,60000.0,650.0,92.31,3,,,2026-01-18,https://haraj.com.sa/11173699515/شقة_للبيع_بأسعار_منافسة_ب_حي_تنال_و_تبدأ_ب_590_الف/
haraj,11172417119,اليرموك,24.814680131671,46.782725442566,شقة,apartment,1100000.0,209.57,5248.84,6,,,2025-12-28,https://haraj.com.sa/11172417119/شقه_في_اليرموك_وسيعه_للبيع_بمليون_و100_الف_اليرموك/
haraj,11171449603,اليرموك,24.811291506787,46.7914976071,Apartment,apartment,900000.0,115.53,7790.18,4,,0,2025-12-12,https://haraj.com.sa/11171449603/شقة_في_حي_اليرموك_جديدة_للبيع/
haraj,11171211612,Al Yarmuk,24.811242190346,46.791510942348,Apartment,apartment,740000.0,105.42,7019.54,3,,0,2025-12-08,https://haraj.com.sa/11171211612/شقة_جديد_للبيع_حي_اليرموك/
haraj,11167720485,اليرموك,24.804697999504,46.788788815338,Apartment,apartment,1200000.0,189.56,6330.45,3,,,2025-10-13,https://haraj.com.sa/11167720485/للبيع_شقة_بحي_اليرموك/
haraj,11180107599,المونسية,24.816006918054,46.765451567038,شقة,apartment,1100000.0,162.0,6790.12,3,,0,2026-05-06,https://haraj.com.sa/11180107599/شقق_تمليك_فخمة_في_حي_المونسية/
haraj,11179671593,الرمال,24.885892084415,46.802283057894,شقة,apartment,850000.0,136.44,6229.84,3,,0,2026-04-29,https://haraj.com.sa/11179671593/شقق_للبيع/
haraj,11177617903,الملك فيصل,24.768977056295,46.77108122306,Apartment,apartment,1000000.0,172.97,5781.35,4,,0,2026-03-27,https://haraj.com.sa/11177617903/شقه_للبيع_حي_الملك_فيصل/
